"X...1"	"X...3"	"X...5"	"X...7"	"X...9"	"X...11"	"X...13"	"X...15"	"X...17"	"X...19"	"X...21"	"X...23"	"X...25"	"X...27"	"X...29"	"X...31"	"X...33"	"X...35"	"X...37"	"X...39"	"X...41"	"X...43"	"X...45"	"X...47"	"X...49"	"X...51"	"X...53"	"X...55"	"X...57"	"X...59"	"X...61"	"X...63"	"X...65"	"X...67"	"X...69"	"X...71"	"X...73"	"X...75"	"X...77"	"X...79"	"X...81"	"X...83"	"X...85"	"X...87"	"X...89"	"X...91"	"X...93"	"X...95"	"X...97"	"X...99"	"X...101"	"X...103"	"X...105"	"X...107"	"X...109"	"X...111"	"X...113"	"X...115"	"X...117"	"X...119"	"X...121"	"X...123"	"X...125"	"X...127"	"X...129"	"X...131"	"X...133"	"X...135"	"X...137"	"X...139"	"X...141"	"X...143"	"X...145"	"X...147"	"X...149"	"X...151"	"X...153"	"X...155"
77.18742	77.03117	75.90618	76.31801	77.81241	77.18744	78.07803	77.26553	76.48429	77.32533	77.95306	76.76557	77.46469	77.18742	77.03117	75.90618	76.31801	77.81241	77.18744	78.07803	77.26553	76.48429	77.32533	77.95306	76.76557	77.46469	77.18742	77.03117	75.90618	76.31801	77.81241	77.18744	78.07803	77.26553	76.48429	77.32533	77.95306	76.76557	77.46469	77.18742	77.03117	75.90618	76.31801	77.81241	77.18744	78.07803	77.26553	76.48429	77.32533	77.95306	76.76557	77.46469	77.18742	77.03117	75.90618	76.31801	77.81241	77.18744	78.07803	77.26553	76.48429	77.32533	77.95306	76.76557	77.46469	77.18742	77.03117	75.90618	76.31801	77.81241	77.18744	78.07803	77.26553	76.48429	77.32533	77.95306	76.76557	77.46469
79.42178	79.24988	78.12495	78.53672	80.04678	79.42181	80.31242	79.48428	78.703	79.55967	80.20306	78.99994	79.68347	79.42178	79.24988	78.12495	78.53672	80.04678	79.42181	80.31242	79.48428	78.703	79.55967	80.20306	78.99994	79.68347	79.42178	79.24988	78.12495	78.53672	80.04678	79.42181	80.31242	79.48428	78.703	79.55967	80.20306	78.99994	79.68347	79.42178	79.24988	78.12495	78.53672	80.04678	79.42181	80.31242	79.48428	78.703	79.55967	80.20306	78.99994	79.68347	79.42178	79.24988	78.12495	78.53672	80.04678	79.42181	80.31242	79.48428	78.703	79.55967	80.20306	78.99994	79.68347	79.42178	79.24988	78.12495	78.53672	80.04678	79.42181	80.31242	79.48428	78.703	79.55967	80.20306	78.99994	79.68347
81.60928	81.45303	80.34368	80.7555	82.2499	81.62493	82.51553	81.70303	80.92178	81.79407	82.53118	81.21869	81.87096	81.60928	81.45303	80.34368	80.7555	82.2499	81.62493	82.51553	81.70303	80.92178	81.79407	82.53118	81.21869	81.87096	81.60928	81.45303	80.34368	80.7555	82.2499	81.62493	82.51553	81.70303	80.92178	81.79407	82.53118	81.21869	81.87096	81.60928	81.45303	80.34368	80.7555	82.2499	81.62493	82.51553	81.70303	80.92178	81.79407	82.53118	81.21869	81.87096	81.60928	81.45303	80.34368	80.7555	82.2499	81.62493	82.51553	81.70303	80.92178	81.79407	82.53118	81.21869	81.87096	81.60928	81.45303	80.34368	80.7555	82.2499	81.62493	82.51553	81.70303	80.92178	81.79407	82.53118	81.21869	81.87096
83.82802	83.65616	82.57806	82.95862	84.45302	83.82806	84.74989	83.93741	83.15615	84.04405	84.79681	83.45306	84.08971	83.82802	83.65616	82.57806	82.95862	84.45302	83.82806	84.74989	83.93741	83.15615	84.04405	84.79681	83.45306	84.08971	83.82802	83.65616	82.57806	82.95862	84.45302	83.82806	84.74989	83.93741	83.15615	84.04405	84.79681	83.45306	84.08971	83.82802	83.65616	82.57806	82.95862	84.45302	83.82806	84.74989	83.93741	83.15615	84.04405	84.79681	83.45306	84.08971	83.82802	83.65616	82.57806	82.95862	84.45302	83.82806	84.74989	83.93741	83.15615	84.04405	84.79681	83.45306	84.08971	83.82802	83.65616	82.57806	82.95862	84.45302	83.82806	84.74989	83.93741	83.15615	84.04405	84.79681	83.45306	84.08971
86.04678	85.8749	84.81244	85.193	86.65614	86.04681	86.96864	86.14053	85.37489	86.26281	87.03118	85.68739	86.30846	86.04678	85.8749	84.81244	85.193	86.65614	86.04681	86.96864	86.14053	85.37489	86.26281	87.03118	85.68739	86.30846	86.04678	85.8749	84.81244	85.193	86.65614	86.04681	86.96864	86.14053	85.37489	86.26281	87.03118	85.68739	86.30846	86.04678	85.8749	84.81244	85.193	86.65614	86.04681	86.96864	86.14053	85.37489	86.26281	87.03118	85.68739	86.30846	86.04678	85.8749	84.81244	85.193	86.65614	86.04681	86.96864	86.14053	85.37489	86.26281	87.03118	85.68739	86.30846	86.04678	85.8749	84.81244	85.193	86.65614	86.04681	86.96864	86.14053	85.37489	86.26281	87.03118	85.68739	86.30846
88.24989	88.10927	87.04681	87.39613	88.87489	88.26554	89.20302	88.3749	87.60928	88.48157	89.59367	87.90617	88.49596	88.24989	88.10927	87.04681	87.39613	88.87489	88.26554	89.20302	88.3749	87.60928	88.48157	89.59367	87.90617	88.49596	88.24989	88.10927	87.04681	87.39613	88.87489	88.26554	89.20302	88.3749	87.60928	88.48157	89.59367	87.90617	88.49596	88.24989	88.10927	87.04681	87.39613	88.87489	88.26554	89.20302	88.3749	87.60928	88.48157	89.59367	87.90617	88.49596	88.24989	88.10927	87.04681	87.39613	88.87489	88.26554	89.20302	88.3749	87.60928	88.48157	89.59367	87.90617	88.49596	88.24989	88.10927	87.04681	87.39613	88.87489	88.26554	89.20302	88.3749	87.60928	88.48157	89.59367	87.90617	88.49596
90.48426	90.31236	89.24993	89.61487	91.09364	90.46867	91.42175	90.59364	89.82803	90.66904	91.85929	90.15618	90.7147	90.48426	90.31236	89.24993	89.61487	91.09364	90.46867	91.42175	90.59364	89.82803	90.66904	91.85929	90.15618	90.7147	90.48426	90.31236	89.24993	89.61487	91.09364	90.46867	91.42175	90.59364	89.82803	90.66904	91.85929	90.15618	90.7147	90.48426	90.31236	89.24993	89.61487	91.09364	90.46867	91.42175	90.59364	89.82803	90.66904	91.85929	90.15618	90.7147	90.48426	90.31236	89.24993	89.61487	91.09364	90.46867	91.42175	90.59364	89.82803	90.66904	91.85929	90.15618	90.7147	90.48426	90.31236	89.24993	89.61487	91.09364	90.46867	91.42175	90.59364	89.82803	90.66904	91.85929	90.15618	90.7147
92.67177	92.49986	91.45305	91.81799	93.29676	92.68742	93.65614	92.79674	92.04677	92.88781	94.20304	92.39055	92.93346	92.67177	92.49986	91.45305	91.81799	93.29676	92.68742	93.65614	92.79674	92.04677	92.88781	94.20304	92.39055	92.93346	92.67177	92.49986	91.45305	91.81799	93.29676	92.68742	93.65614	92.79674	92.04677	92.88781	94.20304	92.39055	92.93346	92.67177	92.49986	91.45305	91.81799	93.29676	92.68742	93.65614	92.79674	92.04677	92.88781	94.20304	92.39055	92.93346	92.67177	92.49986	91.45305	91.81799	93.29676	92.68742	93.65614	92.79674	92.04677	92.88781	94.20304	92.39055	92.93346	92.67177	92.49986	91.45305	91.81799	93.29676	92.68742	93.65614	92.79674	92.04677	92.88781	94.20304	92.39055	92.93346
94.8905	94.71864	93.65617	94.03674	95.49987	94.90617	95.85926	95.01552	94.24989	95.10656	96.43742	94.62489	95.13657	94.8905	94.71864	93.65617	94.03674	95.49987	94.90617	95.85926	95.01552	94.24989	95.10656	96.43742	94.62489	95.13657	94.8905	94.71864	93.65617	94.03674	95.49987	94.90617	95.85926	95.01552	94.24989	95.10656	96.43742	94.62489	95.13657	94.8905	94.71864	93.65617	94.03674	95.49987	94.90617	95.85926	95.01552	94.24989	95.10656	96.43742	94.62489	95.13657	94.8905	94.71864	93.65617	94.03674	95.49987	94.90617	95.85926	95.01552	94.24989	95.10656	96.43742	94.62489	95.13657	94.8905	94.71864	93.65617	94.03674	95.49987	94.90617	95.85926	95.01552	94.24989	95.10656	96.43742	94.62489	95.13657
97.09364	96.92176	95.87492	96.27113	97.71863	97.12491	98.09364	97.23426	96.46864	97.34092	98.64054	96.82805	97.3397	97.09364	96.92176	95.87492	96.27113	97.71863	97.12491	98.09364	97.23426	96.46864	97.34092	98.64054	96.82805	97.3397	97.09364	96.92176	95.87492	96.27113	97.71863	97.12491	98.09364	97.23426	96.46864	97.34092	98.64054	96.82805	97.3397	97.09364	96.92176	95.87492	96.27113	97.71863	97.12491	98.09364	97.23426	96.46864	97.34092	98.64054	96.82805	97.3397	97.09364	96.92176	95.87492	96.27113	97.71863	97.12491	98.09364	97.23426	96.46864	97.34092	98.64054	96.82805	97.3397	97.09364	96.92176	95.87492	96.27113	97.71863	97.12491	98.09364	97.23426	96.46864	97.34092	98.64054	96.82805	97.3397
99.31239	99.12489	98.06241	98.4742	99.93736	99.32804	100.3124	99.46864	98.68739	99.54404	101.1874	99.03117	99.55843	99.31239	99.12489	98.06241	98.4742	99.93736	99.32804	100.3124	99.46864	98.68739	99.54404	101.1874	99.03117	99.55843	99.31239	99.12489	98.06241	98.4742	99.93736	99.32804	100.3124	99.46864	98.68739	99.54404	101.1874	99.03117	99.55843	99.31239	99.12489	98.06241	98.4742	99.93736	99.32804	100.3124	99.46864	98.68739	99.54404	101.1874	99.03117	99.55843	99.31239	99.12489	98.06241	98.4742	99.93736	99.32804	100.3124	99.46864	98.68739	99.54404	101.1874	99.03117	99.55843	99.31239	99.12489	98.06241	98.4742	99.93736	99.32804	100.3124	99.46864	98.68739	99.54404	101.1874	99.03117	99.55843
101.5155	101.3436	100.2812	100.693	102.1249	101.5468	102.5311	101.6874	100.9061	101.7784	103.3749	101.2499	101.7928	101.5155	101.3436	100.2812	100.693	102.1249	101.5468	102.5311	101.6874	100.9061	101.7784	103.3749	101.2499	101.7928	101.5155	101.3436	100.2812	100.693	102.1249	101.5468	102.5311	101.6874	100.9061	101.7784	103.3749	101.2499	101.7928	101.5155	101.3436	100.2812	100.693	102.1249	101.5468	102.5311	101.6874	100.9061	101.7784	103.3749	101.2499	101.7928	101.5155	101.3436	100.2812	100.693	102.1249	101.5468	102.5311	101.6874	100.9061	101.7784	103.3749	101.2499	101.7928	101.5155	101.3436	100.2812	100.693	102.1249	101.5468	102.5311	101.6874	100.9061	101.7784	103.3749	101.2499	101.7928
103.7499	103.5468	102.4999	102.8961	104.3436	103.7812	104.7498	103.8905	103.1249	103.9815	105.7968	103.4687	103.9959	103.7499	103.5468	102.4999	102.8961	104.3436	103.7812	104.7498	103.8905	103.1249	103.9815	105.7968	103.4687	103.9959	103.7499	103.5468	102.4999	102.8961	104.3436	103.7812	104.7498	103.8905	103.1249	103.9815	105.7968	103.4687	103.9959	103.7499	103.5468	102.4999	102.8961	104.3436	103.7812	104.7498	103.8905	103.1249	103.9815	105.7968	103.4687	103.9959	103.7499	103.5468	102.4999	102.8961	104.3436	103.7812	104.7498	103.8905	103.1249	103.9815	105.7968	103.4687	103.9959	103.7499	103.5468	102.4999	102.8961	104.3436	103.7812	104.7498	103.8905	103.1249	103.9815	105.7968	103.4687	103.9959
105.9374	105.7498	104.7187	105.1149	106.5624	105.9687	106.953	106.1249	105.328	106.2159	108.0624	105.6874	106.2147	105.9374	105.7498	104.7187	105.1149	106.5624	105.9687	106.953	106.1249	105.328	106.2159	108.0624	105.6874	106.2147	105.9374	105.7498	104.7187	105.1149	106.5624	105.9687	106.953	106.1249	105.328	106.2159	108.0624	105.6874	106.2147	105.9374	105.7498	104.7187	105.1149	106.5624	105.9687	106.953	106.1249	105.328	106.2159	108.0624	105.6874	106.2147	105.9374	105.7498	104.7187	105.1149	106.5624	105.9687	106.953	106.1249	105.328	106.2159	108.0624	105.6874	106.2147	105.9374	105.7498	104.7187	105.1149	106.5624	105.9687	106.953	106.1249	105.328	106.2159	108.0624	105.6874	106.2147
108.1561	107.953	106.9374	107.3648	108.7655	108.1874	109.1717	108.328	107.5311	108.419	110.2655	107.9218	108.4491	108.1561	107.953	106.9374	107.3648	108.7655	108.1874	109.1717	108.328	107.5311	108.419	110.2655	107.9218	108.4491	108.1561	107.953	106.9374	107.3648	108.7655	108.1874	109.1717	108.328	107.5311	108.419	110.2655	107.9218	108.4491	108.1561	107.953	106.9374	107.3648	108.7655	108.1874	109.1717	108.328	107.5311	108.419	110.2655	107.9218	108.4491	108.1561	107.953	106.9374	107.3648	108.7655	108.1874	109.1717	108.328	107.5311	108.419	110.2655	107.9218	108.4491	108.1561	107.953	106.9374	107.3648	108.7655	108.1874	109.1717	108.328	107.5311	108.419	110.2655	107.9218	108.4491
110.3592	110.1717	109.1405	109.5836	110.9686	110.3905	111.3749	110.5624	109.7342	110.6222	112.828	110.1718	110.6521	110.3592	110.1717	109.1405	109.5836	110.9686	110.3905	111.3749	110.5624	109.7342	110.6222	112.828	110.1718	110.6521	110.3592	110.1717	109.1405	109.5836	110.9686	110.3905	111.3749	110.5624	109.7342	110.6222	112.828	110.1718	110.6521	110.3592	110.1717	109.1405	109.5836	110.9686	110.3905	111.3749	110.5624	109.7342	110.6222	112.828	110.1718	110.6521	110.3592	110.1717	109.1405	109.5836	110.9686	110.3905	111.3749	110.5624	109.7342	110.6222	112.828	110.1718	110.6521	110.3592	110.1717	109.1405	109.5836	110.9686	110.3905	111.3749	110.5624	109.7342	110.6222	112.828	110.1718	110.6521
112.5624	112.3749	111.3593	111.8024	113.1873	112.5937	113.5936	112.7655	111.9374	112.8565	115.078	112.3905	112.8553	112.5624	112.3749	111.3593	111.8024	113.1873	112.5937	113.5936	112.7655	111.9374	112.8565	115.078	112.3905	112.8553	112.5624	112.3749	111.3593	111.8024	113.1873	112.5937	113.5936	112.7655	111.9374	112.8565	115.078	112.3905	112.8553	112.5624	112.3749	111.3593	111.8024	113.1873	112.5937	113.5936	112.7655	111.9374	112.8565	115.078	112.3905	112.8553	112.5624	112.3749	111.3593	111.8024	113.1873	112.5937	113.5936	112.7655	111.9374	112.8565	115.078	112.3905	112.8553	112.5624	112.3749	111.3593	111.8024	113.1873	112.5937	113.5936	112.7655	111.9374	112.8565	115.078	112.3905	112.8553
114.7655	114.6092	113.578	114.0211	115.3905	114.8436	115.8123	114.9686	114.1561	115.0753	117.453	114.6093	115.0897	114.7655	114.6092	113.578	114.0211	115.3905	114.8436	115.8123	114.9686	114.1561	115.0753	117.453	114.6093	115.0897	114.7655	114.6092	113.578	114.0211	115.3905	114.8436	115.8123	114.9686	114.1561	115.0753	117.453	114.6093	115.0897	114.7655	114.6092	113.578	114.0211	115.3905	114.8436	115.8123	114.9686	114.1561	115.0753	117.453	114.6093	115.0897	114.7655	114.6092	113.578	114.0211	115.3905	114.8436	115.8123	114.9686	114.1561	115.0753	117.453	114.6093	115.0897	114.7655	114.6092	113.578	114.0211	115.3905	114.8436	115.8123	114.9686	114.1561	115.0753	117.453	114.6093	115.0897
116.9842	116.828	115.7968	116.2398	117.5936	117.0311	118.0155	117.1874	116.3592	117.2784	119.703	116.828	117.3084	116.9842	116.828	115.7968	116.2398	117.5936	117.0311	118.0155	117.1874	116.3592	117.2784	119.703	116.828	117.3084	116.9842	116.828	115.7968	116.2398	117.5936	117.0311	118.0155	117.1874	116.3592	117.2784	119.703	116.828	117.3084	116.9842	116.828	115.7968	116.2398	117.5936	117.0311	118.0155	117.1874	116.3592	117.2784	119.703	116.828	117.3084	116.9842	116.828	115.7968	116.2398	117.5936	117.0311	118.0155	117.1874	116.3592	117.2784	119.703	116.828	117.3084	116.9842	116.828	115.7968	116.2398	117.5936	117.0311	118.0155	117.1874	116.3592	117.2784	119.703	116.828	117.3084
119.2186	119.0311	118.0155	118.4273	119.7967	119.2499	120.2186	119.4217	118.5779	119.5284	122.2655	119.0312	119.5115	119.2186	119.0311	118.0155	118.4273	119.7967	119.2499	120.2186	119.4217	118.5779	119.5284	122.2655	119.0312	119.5115	119.2186	119.0311	118.0155	118.4273	119.7967	119.2499	120.2186	119.4217	118.5779	119.5284	122.2655	119.0312	119.5115	119.2186	119.0311	118.0155	118.4273	119.7967	119.2499	120.2186	119.4217	118.5779	119.5284	122.2655	119.0312	119.5115	119.2186	119.0311	118.0155	118.4273	119.7967	119.2499	120.2186	119.4217	118.5779	119.5284	122.2655	119.0312	119.5115	119.2186	119.0311	118.0155	118.4273	119.7967	119.2499	120.2186	119.4217	118.5779	119.5284	122.2655	119.0312	119.5115
121.7186	121.5155	120.2187	120.6617	122.2967	121.7499	122.7811	121.9842	120.7811	122.0909	124.4686	121.5468	122.0741	121.7186	121.5155	120.2187	120.6617	122.2967	121.7499	122.7811	121.9842	120.7811	122.0909	124.4686	121.5468	122.0741	121.7186	121.5155	120.2187	120.6617	122.2967	121.7499	122.7811	121.9842	120.7811	122.0909	124.4686	121.5468	122.0741	121.7186	121.5155	120.2187	120.6617	122.2967	121.7499	122.7811	121.9842	120.7811	122.0909	124.4686	121.5468	122.0741	121.7186	121.5155	120.2187	120.6617	122.2967	121.7499	122.7811	121.9842	120.7811	122.0909	124.4686	121.5468	122.0741	121.7186	121.5155	120.2187	120.6617	122.2967	121.7499	122.7811	121.9842	120.7811	122.0909	124.4686	121.5468	122.0741
123.9374	123.7186	122.7342	123.193	124.4842	123.9843	124.9842	124.2186	123.2655	124.3097	126.6718	123.7811	124.2772	123.9374	123.7186	122.7342	123.193	124.4842	123.9843	124.9842	124.2186	123.2655	124.3097	126.6718	123.7811	124.2772	123.9374	123.7186	122.7342	123.193	124.4842	123.9843	124.9842	124.2186	123.2655	124.3097	126.6718	123.7811	124.2772	123.9374	123.7186	122.7342	123.193	124.4842	123.9843	124.9842	124.2186	123.2655	124.3097	126.6718	123.7811	124.2772	123.9374	123.7186	122.7342	123.193	124.4842	123.9843	124.9842	124.2186	123.2655	124.3097	126.6718	123.7811	124.2772	123.9374	123.7186	122.7342	123.193	124.4842	123.9843	124.9842	124.2186	123.2655	124.3097	126.6718	123.7811	124.2772
126.1561	125.953	124.953	125.4117	126.7029	126.1579	127.203	126.453	125.4842	126.5284	128.9061	125.9842	126.5272	126.1561	125.953	124.953	125.4117	126.7029	126.1579	127.203	126.453	125.4842	126.5284	128.9061	125.9842	126.5272	126.1561	125.953	124.953	125.4117	126.7029	126.1579	127.203	126.453	125.4842	126.5284	128.9061	125.9842	126.5272	126.1561	125.953	124.953	125.4117	126.7029	126.1579	127.203	126.453	125.4842	126.5284	128.9061	125.9842	126.5272	126.1561	125.953	124.953	125.4117	126.7029	126.1579	127.203	126.453	125.4842	126.5284	128.9061	125.9842	126.5272	126.1561	125.953	124.953	125.4117	126.7029	126.1579	127.203	126.453	125.4842	126.5284	128.9061	125.9842	126.5272
128.3905	128.1717	127.1405	127.6148	128.9061	128.3766	129.4218	128.6689	127.6873	128.7316	131.1093	128.1874	128.7459	128.3905	128.1717	127.1405	127.6148	128.9061	128.3766	129.4218	128.6689	127.6873	128.7316	131.1093	128.1874	128.7459	128.3905	128.1717	127.1405	127.6148	128.9061	128.3766	129.4218	128.6689	127.6873	128.7316	131.1093	128.1874	128.7459	128.3905	128.1717	127.1405	127.6148	128.9061	128.3766	129.4218	128.6689	127.6873	128.7316	131.1093	128.1874	128.7459	128.3905	128.1717	127.1405	127.6148	128.9061	128.3766	129.4218	128.6689	127.6873	128.7316	131.1093	128.1874	128.7459	128.3905	128.1717	127.1405	127.6148	128.9061	128.3766	129.4218	128.6689	127.6873	128.7316	131.1093	128.1874	128.7459
130.6092	130.3905	129.3572	129.8492	131.1092	130.5954	131.8905	130.8721	129.9061	130.9815	133.328	130.453	130.9647	130.6092	130.3905	129.3572	129.8492	131.1092	130.5954	131.8905	130.8721	129.9061	130.9815	133.328	130.453	130.9647	130.6092	130.3905	129.3572	129.8492	131.1092	130.5954	131.8905	130.8721	129.9061	130.9815	133.328	130.453	130.9647	130.6092	130.3905	129.3572	129.8492	131.1092	130.5954	131.8905	130.8721	129.9061	130.9815	133.328	130.453	130.9647	130.6092	130.3905	129.3572	129.8492	131.1092	130.5954	131.8905	130.8721	129.9061	130.9815	133.328	130.453	130.9647	130.6092	130.3905	129.3572	129.8492	131.1092	130.5954	131.8905	130.8721	129.9061	130.9815	133.328	130.453	130.9647
132.8123	132.7967	131.576	132.068	133.3123	132.7985	134.1717	133.0909	132.1248	133.2159	135.5311	132.6561	133.1834	132.8123	132.7967	131.576	132.068	133.3123	132.7985	134.1717	133.0909	132.1248	133.2159	135.5311	132.6561	133.1834	132.8123	132.7967	131.576	132.068	133.3123	132.7985	134.1717	133.0909	132.1248	133.2159	135.5311	132.6561	133.1834	132.8123	132.7967	131.576	132.068	133.3123	132.7985	134.1717	133.0909	132.1248	133.2159	135.5311	132.6561	133.1834	132.8123	132.7967	131.576	132.068	133.3123	132.7985	134.1717	133.0909	132.1248	133.2159	135.5311	132.6561	133.1834	132.8123	132.7967	131.576	132.068	133.3123	132.7985	134.1717	133.0909	132.1248	133.2159	135.5311	132.6561	133.1834
135.0155	135.2498	133.7948	134.318	135.5311	135.0016	136.3748	135.294	134.3436	135.4815	137.7343	135.1093	135.4178	135.0155	135.2498	133.7948	134.318	135.5311	135.0016	136.3748	135.294	134.3436	135.4815	137.7343	135.1093	135.4178	135.0155	135.2498	133.7948	134.318	135.5311	135.0016	136.3748	135.294	134.3436	135.4815	137.7343	135.1093	135.4178	135.0155	135.2498	133.7948	134.318	135.5311	135.0016	136.3748	135.294	134.3436	135.4815	137.7343	135.1093	135.4178	135.0155	135.2498	133.7948	134.318	135.5311	135.0016	136.3748	135.294	134.3436	135.4815	137.7343	135.1093	135.4178	135.0155	135.2498	133.7948	134.318	135.5311	135.0016	136.3748	135.294	134.3436	135.4815	137.7343	135.1093	135.4178
137.2186	137.5311	136.0135	136.5367	137.7342	137.2047	138.9061	137.5127	136.5467	137.9503	139.953	137.3749	137.6365	137.2186	137.5311	136.0135	136.5367	137.7342	137.2047	138.9061	137.5127	136.5467	137.9503	139.953	137.3749	137.6365	137.2186	137.5311	136.0135	136.5367	137.7342	137.2047	138.9061	137.5127	136.5467	137.9503	139.953	137.3749	137.6365	137.2186	137.5311	136.0135	136.5367	137.7342	137.2047	138.9061	137.5127	136.5467	137.9503	139.953	137.3749	137.6365	137.2186	137.5311	136.0135	136.5367	137.7342	137.2047	138.9061	137.5127	136.5467	137.9503	139.953	137.3749	137.6365	137.2186	137.5311	136.0135	136.5367	137.7342	137.2047	138.9061	137.5127	136.5467	137.9503	139.953	137.3749	137.6365
139.4373	139.8123	138.2479	138.7398	139.9529	139.4079	141.1092	139.7314	138.7654	140.2159	142.1717	139.953	139.8397	139.4373	139.8123	138.2479	138.7398	139.9529	139.4079	141.1092	139.7314	138.7654	140.2159	142.1717	139.953	139.8397	139.4373	139.8123	138.2479	138.7398	139.9529	139.4079	141.1092	139.7314	138.7654	140.2159	142.1717	139.953	139.8397	139.4373	139.8123	138.2479	138.7398	139.9529	139.4079	141.1092	139.7314	138.7654	140.2159	142.1717	139.953	139.8397	139.4373	139.8123	138.2479	138.7398	139.9529	139.4079	141.1092	139.7314	138.7654	140.2159	142.1717	139.953	139.8397	139.4373	139.8123	138.2479	138.7398	139.9529	139.4079	141.1092	139.7314	138.7654	140.2159	142.1717	139.953	139.8397
141.6405	142.0154	140.4666	140.943	142.1561	141.5954	143.5311	141.9189	140.9686	142.794	144.3905	142.2342	142.0428	141.6405	142.0154	140.4666	140.943	142.1561	141.5954	143.5311	141.9189	140.9686	142.794	144.3905	142.2342	142.0428	141.6405	142.0154	140.4666	140.943	142.1561	141.5954	143.5311	141.9189	140.9686	142.794	144.3905	142.2342	142.0428	141.6405	142.0154	140.4666	140.943	142.1561	141.5954	143.5311	141.9189	140.9686	142.794	144.3905	142.2342	142.0428	141.6405	142.0154	140.4666	140.943	142.1561	141.5954	143.5311	141.9189	140.9686	142.794	144.3905	142.2342	142.0428	141.6405	142.0154	140.4666	140.943	142.1561	141.5954	143.5311	141.9189	140.9686	142.794	144.3905	142.2342	142.0428
