Y...12,Y...14,Y...16,Y...18,Y...20,Y...32,Y...34,Y...36,Y...38,Y...40,Y...52,Y...54,Y...56,Y...58,Y...60,Y...72,Y...74,Y...76,Y...78,Y...80,Y...92,Y...94,Y...96,Y...98,Y...100,Y...112,Y...114,Y...116,Y...118,Y...120,Y...132,Y...134,Y...136,Y...138,Y...140,Y...152,Y...154,Y...156,Y...158,Y...160,Y...172,Y...174,Y...176,Y...178,Y...180,Y...192,Y...194,Y...196,Y...198,Y...200,Y...212,Y...214,Y...216,Y...218,Y...220,Y...232,Y...234,Y...236,Y...238,Y...240,Y...252,Y...254,Y...256,Y...258,Y...260,Y...272,Y...274,Y...276,Y...278,Y...280
43.92432,82.83081,124.6309,176.0659,228.0891,42.96008,75.36926,122.7516,172.2238,231.1901,46.52441,83.13062,129.3452,183.8813,239.5051,43.60132,76.94873,123.2236,179.4761,235.8528,42.48242,72.18768,119.2935,168.2859,224.1521,33.75439,70.51575,116.1857,169.6804,228.1967,30.78369,62.99841,96.67163,146.9025,196.4844,38.77979,62.37637,97.33057,132.3569,172.561,29.33447,54.40186,84.89673,120.1631,161.2603,30.09131,56.1394,90.2146,130.83690000000001,170.8065,20.25806,40.38135,67.42029,99.58496,134.2161,24.84021,48.24158,71.75476,103.2612,137.7368,17.54016,29.46704,42.95935,64.14392,83.81323,16.73352,27.28345,40.06812,55.94861,74.49915
44.1416,82.66171,121.9519,175.9299,227.8491,44.04492,74.14465,118.968,173.1724,233.506,50.66162,82.0979,127.9839,183.8596,239.5085,43.45264,75.01758,121.6045,180.4714,236.3645,43.52148,72.46021,115.2412,168.8843,224.0007,38.01599,69.30627,116.2566,170.1954,228.7958,31.62341,62.67688,95.65295,148.3431,193.9642,40.31982,62.60059,93.92456,133.4629,171.1433,31.06885,50.68091,82.44141,121.2407,161.1658,27.00037,52.59827,86.7926,129.3462,171.5629,18.86047,39.35315,65.27014,100.9999,135.9648,26.14929,46.12842,68.64185,105.4377,135.7523,15.89099,28.11487,42.58154,65.39172,86.30847,17.595580000000002,26.11169,40.55444,57.20337,77.71423
47.00391,82.4938,122.2488,173.1975,229.1799,41.6947,73.26782,117.8136,175.2107,234.559,51.16943,78.96484,125.9595,181.0156,238.2085,44.61255,73.89966,124.041,179.144,235.7087,43.88452,71.22314,117.8789,166.7566,224.6006,37.26501,70.4906,112.6876,169.0231,228.7412,33.69141,62.3576,96.877440000000007,142.7451,193.7347,40.67065,62.81934,94.2981,133.6877,168.5842,30.78027,50.63257,82.18579,121.0645,161.2551,26.64709,51.34912,87.4762,127.3207,169.8365,19.91187,37.01611,63.56665,96.61816,134.0765,25.40601,44.06226,68.56897,104.2122,136.9413,15.75146,26.18762,43.42493,61.80273,84.36365,15.36511,26.01013,38.44385,56.47327,76.25024
47.4165,82.3259,126.3945,176.2207,229.5298,44.10474,75.72156,119.4962,176.8203,233.4128,51.67724,81.64185,129.2913,181.5476,243.175,45.6355,76.48145,125.7537,181.2456,237.8162,41.24951,75.66968,118.2676,167.7361,223.5137,37.602290000000004,69.40771,118.1404,170.5831,231.5197,34.45239,62.03833,100.6213,146.4849,195.8701,41.87598,68.15259,96.85693,135.6538,172.4387,29.47949,54.10986,84.69043,123.1836,161.2478,28.43994,53.49841,89.23926,126.7604,173.3596,20.8429,39.2467,67.48328,99.59375,134.7585,27.45081,47.08887,71.65515,103.0406,140.8041,15.63672,28.82239,44.65002,62.60547,84.7533,18.59363,26.03271,42.54663,57.06226,78.60535
50.09595,82.15918,129.2725,177.0278,230.1489,44.43433,76.52283,120.1001,175.9841,234.5258,52.18151,84.01025,126.738,182.5435,242.0481,47.52002,79.91089,124.9387,180.1689,239.5901,44.80566,75.74731,117.8916,166.2554,226.3896,41.998779999999996,70.99963,117.5444,170.6439,233.0322,34.95959,61.38086,98.95959,144.9374,197.4235,40.12207,67.43604,96.2583,132.6597,174.5227,32.52075,54.54858,83.104,123.0947,161.2407,29.21667,53.06982,88.06824,128.0327,173.9188,22.48413,38.6394,65.96423,98.30261,139.2496,26.67139,44.43848,70.03394,103.1534,140.9764,16.89014,27.39185,46.76855,63.3446,86.76685,19.60669,28.94336,42.92126,59.82751,77.28735
49.33911,82.06299,125.3462,176.2048,230.7292,45.13745,74.64929,118.7281,174.8567,232.915,52.69287,81.3667,129.9348,183.6069,242.3904,48.69824,78.18774,125.5664,179.0652,240.0493,45.31323,75.31958,119.4355,169.8206,227.7908,39.07544,72.77625,117.3738,173.0117,230.295,39.19775,61.96655,101.6775,145.6481,197.5613,43.16211,64.28931,101.877,131.4666,175.2229,32.82503,57.44287,83.67665,123.2777,161.2334,29.1805,52.72278,90.34912,129.5537,173.4063,23.03198,37.99475,64.59558,97.91516,138.8105,26.98633,45.51709,72.62402,103.6792,138.0017,17.67859,28.49634,43.23352,62.86182,86.57043,20.30676,30.23547,40.60193,59.38611,76.44165
48.902589999999996,82.35938,128.0706,177.1409,228.3662,44.8197,74.26343,120.3879,175.7274,233.1356,50.76685,85.68579,133.2883,185.1553,241.8682,48.57544,79.1626,129.3577,179.8179,235.561,44.11938,75.60571,118.1216,171.561,226.2979,43.90527,72.57349,119.3405,173.8325,228.3041,34.74255,65.32568,102.5175,144.9634,196.209,42.51611,67.61108,101.001,136.3291,174.0383,33.12296,57.60083,84.25339,123.4749,161.2261,29.14507,54.96277,91.29553,131.3806,171.1931,23.1189,39.1925,65.93872,99.77051,136.6261,28.02686,46.94543,73.13599,107.1301,136.1768,18.82227,28.35632,44.75378,64.30457,83.05969,18.537960000000002,28.60583,43.09143,59.26416,76.62842
48.16196,83.47681,130.6807,181.0879,228.1267,45.448,73.7533,123.7273,177.7906,230.5493,50.91064,85.28638,131.2629,185.887,238.3845,50.477290000000004,80.83203,127.9958,181.3372,233.8955,47.94751,77.43481,120.5852,171.3784,222.7505,41.24768,72.77148,119.8456,174.6448,226.9855,36.43018,64.19543,102.729,147.8334,195.2883,46.06152,68.61987,103.6306,137.5657,171.7742,33.42301,58.50684,84.83417,123.6864,162.5129,29.1094,57.0011,92.32788,132.0051,173.2192,25.41528,42.23938,67.64673,102.3916,133.48,28.72974,47.13281,75.54675,107.2141,134.0088,19.1814,29.5072,46.91162,66.57874,85.04138,17.25647,27.70984,42.80811,56.40186,74.58069
47.42656,84.78418,126.4871,178.3423,226.1858,42.94934,75.96301,121.7283,176.8206,231.2603,48.80981,84.73511,131.2666,183.6768,239.9343,48.84937,80.78271,125.8625,180.4495,232.2175,44.64038,77.61401,119.7292,170.5315,222.3525,40.41565,73.93652,118.3062,173.1151,227.5281,34.20813,65.99146,100.9026,147.3156,194.3441,43.03931,70.33179,100.0078,135.8086,170.1995,33.72095,56.79102,85.41089,123.8745,162.4487,29.07397,55.27539,90.43518,131.1056,173.2882,22.61633,43.34131,67.90088,102.6295,136.4703,25.58215,49.26392,72.72034,104.2031,136.4095,17.7782,30.55981,43.86182,64.96411,86.59583,17.09619,29.07935,40.81287,58.05029,74.6427
46.68594,82.7439,126.5071,175.7546,223.3496,41.92419,75.06934,122.7676,174.8644,230.8013,49.14746,82.28589,132.4741,184.4121,238.1614,43.5249,80.63501,124.9768,181.3489,234.7883,42.47974,75.71558,119.7817,166.7104,221.0022,37.9447,72.88965,117.1222,171.2065,226.4187,35.63062,64.46362,102.333,149.4663,195.8929,43.80127,66.87329,99.54102,134.0703,167.6448,33.07935,52.47852,88.09717,123.5403,161.3914,30.411740000000002,53.81067,89.65015,129.39,169.8145,19.45203,40.35205,67.11853,100.4001,135.6703,23.34741,45.48401,71.71375,102.7334,138.0554,16.93982,27.43188,43.35449,66.23889,83.13892,17.9353,28.58765,41.5708,59.3291,76.91858
45.94531,82.45459,127.2317,174.8213,224.6921,41.01025,75.14929,119.0104,173.0251,229.8969,47.43164,84.43335,130.2678,183.54,237.1892,43.48267,78.45093,125.3188,177.6384,232.1738,41.55811,74.42236,119.4214,167.4983,223.6179,37.42761,71.90405,116.0837,169.3394,225.5527,32.9657,65.10547,102.8,147.3684,195.3835,41.94287,67.47192,99.93799,133.0112,169.0679,33.05249,55.72656,86.18408,122.4229,160.8484,30.98853,55.946040000000004,90.57385,130.687,168.6663,19.95557,40.20654,68.04126,99.64966,134.2151,23.08875,44.47778,71.42468,99.98511,137.6801,18.00635,30.67517,44.48706,65.25647,85.38147,17.34851,27.47717,40.97839,55.17322,74.66504
45.51221,79.20117,122.0215,175.5164,222.449,42.23401,72.4491,118.2113,172.7137,231.3463,47.99463,81.32666,130.2229,182.6797,235.4456,47.40332,75.966309999999993,126.769,180.7556,231.8015,42.14575,74.2063,118.448,168.9597,222.2798,36.57336,68.91101,114.6686,166.8998,223.7611,29.80823,60.82031,100.5714,143.406,192.1237,41.34375,65.69214,99.8335,132.9077,165.7844,29.61914,51.77808,86.29346,124.0012,157.542,29.79614,54.73828,89.22351,128.8578,167.7631,21.22656,39.79602,66.82043,98.08301,134.546,24.7981,43.36243,70.72998,103.1245,138.7906,15.20007,28.11816,45.22278,63.72095,85.39587,19.90735,24.9563,40.74292,57.196040000000004,72.8219
45.57495,78.2998,124.8337,173.7056,228.5886,42.38623,72.52576,118.3536,172.7064,233.7538,47.24121,81.81738,130.6958,184.0315,240.0703,47.42317,77.81421,126.8425,177.4429,236.9683,44.31348,73.54004,118.5313,168.791,224.407,38.11804,66.76904,113.8417,168.2778,224.5813,32.05408,58.36548,100.3029,147.02440000000001,194.3073,42.15845,63.30249,99.73364,134.0825,170.8394,31.71265,51.68799,87.12183,124.4026,159.7737,27.76111,53.8938,88.08838,127.3658,171.5552,18.36731,40.01013,63.43054,98.19287,132.7693,25.54626,44.72864,73.37573,103.9025,140.4172,14.63586,26.36267,45.0708,64.58472,88.05627,18.71191,26.92273,41.55847,55.8656,75.99182
45.27808,77.84082,121.5105,174.2329,228.6631,41.04724,73.39758,117.5385,173.9043,232.9598,44.61475,83.23975,126.5029,182.9709,238.9075,47.44289,76.39038,126.9159,176.5681,236.1653,40.7207,75.54663,115.0413,166.2937,225.2434,35.87122,67.18152,113.484,169.3408,225.3901,32.75452,62.18213,98.80237,144.511,194.7563,39.37036,63.25098,95.39233,133.1599,170.3855,29.70068,50.68457,83.97339,122.27,159.6216,29.4812,53.01746,86.09656,126.2964,172.106,21.191770000000002,39.54553,65.68884,98.3634,133.856,27.46899,45.63342,72.87427,104.3649,137.7123,17.3457,26.52466,44.55786,63.51038,86.0658,15.71082,27.74133,39.5957,54.01624,74.26794
48.14771,80.9502,125.5691,177.5125,225.1362,41.19732,72.28748,118.1766,175.5895,231.5215,47.63135,78.30615,129.6221,184.3103,238.3118,47.4626,77.22705,126.9901,179.3867,234.3804,42.98975,74.41138,117.9641,169.1511,224.8652,35.66276,70.6615,114.1608,169.425,226.2046,32.14628,62.77698,98.01819,144.7,196.7429,40.14795,65.75708,96.6814,133.668,169.3926,32.00928,52.72754,87.58984,123.82470000000001,163.583,28.21252,52.03613,87.02368,129.658,172.2982,21.66016,39.4939,64.96899,97.42334,134.405,26.32239,46.45435,73.41309,105.7791,134.7904,19.89868,28.35913,45.80896,66.52197,85.16748,17.82153,26.4928,40.22742,57.04321,73.8783
48.32764,81.35474,124.2729,178.2961,224.3856,41.34635,73.14502,118.1919,174.8231,233.0859,47.10889,80.15918,130.8455,182.2866,238.3936,47.48218,76.913570000000007,127.0635,181.1755,234.3733,42.92358,73.42163,118.3262,170.9595,221.3513,35.45578,70.57825,114.8305,169.5085,227.1223,31.54235,60.70337,102.7769,144.8877,194.6276,38.23877,63.23584,97.30591,135.5664,170.7451,30.81714,54.46875,84.18237,124.8955,162.8418,27.99626,53.34314,87.41589,131.5181,168.9606,20.4762,38.34082,64.39575,100.5228,136.283,28.12769,45.28467,73.09363,105.4315,137.0881,18.23071,28.67957,46.73901,65.4519,83.74365,21.05945,27.65784,40.71338,59.44739,75.95422
48.20313,79.09058,122.6914,177.2183,223.7194,41.49749,73.80591,118.8649,176.2941,231.8667,51.62207,79.06543,129.6167,182.79,237.2732,46.20654,76.27905,125.7939,180.5581,234.8816,46.65674,72.73608,118.717,170.7649,220.6342,35.24586,75.28833,115.5002,169.5927,228.2738,30.92984,61.17615,101.071,145.0767,197.3774,38.01876,64.85742,98.8103,135.3921,169.823,37.17554,52.41626,86.27661,125.7334,161.6763,27.77692,55.27246,90.56067,131.0142,170.9412,24.46973,38.82251,66.21753,100.3809,136.5837,29.98376,45.6615,73.09331,104.9899,137.5669,19.6521,29.72522,44.68542,64.61743,87.28796,19.34241,29.26355,39.72888,56.41064,74.89087
44.32153,78.71094,124.5884,175.1665,223.0532,41.6687,73.87305,118.4026,174.0724,235.7136,46.56177,79.35571,128.3906,181.5483,238.499,44.34961,76.5022,124.3921,179.052,238.2588,40.15234,74.91772,115.3267,167.8479,219.9171,35.00806,70.1731,116.2642,169.6887,227.854,30.23596,63.65637,102.1517,145.2924,198.6433,37.76953,67.23486,94.9895,132.3611,170.6143,33.37769,55.40356,86.81714,122.9634,167.4167,27.52844,55.17737,87.37329,131.1567,172.5639,21.27661,39.28943,65.903809999999993,99.30859,138.4983,30.10926,45.56201,73.09293,102.729,138.899,19.75009,27.13135,42.59668,63.59473,88.09241,17.63562,27.08142,38.99817,57.64551,75.76428
42.99314,78.49129,126.5889,173.6483,222.387,43.72791,73.62244,120.8083,173.9846,237.246,47.69263,81.66846,129.6484,183.4978,240.7493,42.8457,76.33971,126.2258,180.7842,247.2275,43.50659,74.06519,116.2019,167.616,219.2,38.99695,71.37366,116.9359,170.1962,231.2035,30.70549,61.90369,101.6202,148.6498,203.2676,36.51726,64.59985,96.11499,132.4556,168.2693,32.48828,54.7146,87.16797,122.0247,169.1011,32.09277,54.36182,90.93884,131.7732,174.1866,22.69849,38.44189,66.56531,99.59119,137.731,30.21849,43.40662,73.09261,103.7473,135.5559,19.83537,26.21765,45.56958,63.93286,84.47473,17.68701,27.47839,38.37939,56.06836,74.08179
41.65535,78.29859,125.6365,171.8072,228.0369,44.7074,76.22839,121.3724,177.2101,241.9021,48.44946,81.09399,130.6167,182.3213,243.1921,41.33116,76.19716,127.4038,182.0559,250.6602,44.86914,74.76587,118.0461,169.1226,223.583,40.27039,73.63806,117.3085,173.7819,236.9535,31.17835,64.26257,103.2153,150.0635,206.6151,35.25613,66.13647,98.08594,133.9597,172.2446,32.32917,56.13696,87.57935,123.5569,173.749,31.80811,54.08032,90.10315,132.5207,175.8207,24.83704,41.12195,65.92786,99.64954,140.0081,30.32849,47.33704,73.09229,102.8224,140.7062,19.92126,30.10876,44.89185,66.82727,84.37927,17.98352,27.43005,37.91541,56.65369,80.77686
40.30811,78.10725,124.6774,170.2029,232.9111,39.31738,78.82959,119.3169,175.4993,243.614,46.52051,80.60767,129.0793,180.4365,245.4055,39.80591,76.0556,127.5138,178.8694,254.9053,39.74048,75.3833,118.2251,164.9932,225.9644,37.86072,72.71228,117.4229,169.6293,242.5419,31.65454,66.53455,101.1172,147.3695,211.7834,33.98608,65.89844,98.66406,130.6331,174.5952,32.16895,56.53125,90.23682,126.425,175.0925,30.9585,52.33655,89.06641,133.1721,177.4434,22.36108,41.39771,69.67444,97.62964,142.3181,27.60852,47.07263,75.06311,102.4509,143.5466,15.22107,30.26099,46.35913,66.0592,87.69861,17.54272,28.00012,42.10254,55.46887,81.6925
43.88599,77.91724,123.725,176.2893,234.1582,42.06421,74.31421,118.7423,181.2966,241.74,46.79858,81.92432,125.408,184.8342,246.885,42.090089999999996,75.91504,127.6231,183.1343,259.3782,40.89966,73.12061,114.7017,169.2346,228.1736,40.38281,67.31665,113.8037,174.208,241.2407,32.92725,61.88013,98.48132,153.4445,209.1208,42.08984,64.72729,95.30371,137.2029,175.1702,35.05054,58.42676,90.19604,129.7637,174.3411,34.35803,51.65833,88.80481,133.8804,178.4352,19.59998,41.90821,69.30147,102.774,141.1156,25.85962,44.1073,72.5188,106.7111,144.9298,14.02319,26.422,46.46015,65.22412,89.34399,18.86206,24.90356,40.96814,59.78027,80.14612
46.97534,79.93457,122.7659,177.147,236.0942,42.33154,77.62854,121.4255,181.272,246.2142,48.3584,82.54517,128.4321,184.1252,248.7207,45.27783,77.59302,127.7332,186.439,258.7737,40.29224,73.64917,115.0349,169.2683,229.5256,40.07117,71.92712,118.2542,172.5509,244.6847,37.30859,63.58264,104.5909,154.4338,211.4429,41.30713,68.50684,101.02,137.6855,176.7651,39.91699,61.33545,93.34863,132.3262,176,33.2063,57.53882,94.68457,133.0802,179.9624,20.03394,42.4187,68.92584,102.3677,143.842,28.61426,47.98242,73.07214,105.7919,146.26,17.33813,28.3728,46.56189,64.25171,90.79089,16.92395,29.26318,44.67773,61.24158,83.77319
46.09424,77.96484,122.5847,179.5649,236.5779,41.82849,75.96899,121.9667,180.8547,246.6766,46.04761,80.94873,127.2686,186.7903,250.7146,44.77344,77.88867,126.311,187.1335,262.2649,38.55688,71.4231,113.5613,171.6411,232.2302,38.5448,68.17224,117.4487,177.2418,246.3262,36.38489,63.8833,104.6479,157.3513,212.5116,46.20239,65.11304,101.1389,138.9023,176.1008,37.61523,61.15674,93.1394,133.3396,176.8975,29.41345,57.771,91.77258,135.6533,180.374,20.28967,42.37454,68.55287,104.3032,146.2836,27.81958,47.93701,74.75598,109.9545,146.7264,17.50574,28.54211,46.66291,67.11792,94.30188,16.62952,29.66089,42.48425,60.05408,84.66699
48.344970000000004,77.721190000000007,122.8953,178.7583,238.0227,45.27722,72.86841,123.2236,183.71,248.7235,49.46094,78.82056,130.2185,188.4424,251.1299,47.86426,76.84424,126.5134,188.5146,264.9822,43.9353,69.08203,116.7795,175.7751,234.0398,41.16846,68.76074,117.3925,180.4286,246.6812,34.21545,59.93945,105.2482,159.5619,215.2697,45.20264,63.77319,99.45459,142.6953,179.7175,40.08618,60.3894,93.09878,138.3389,177.9885,32.17139,56.59729,93.70886,137.6462,183.7864,20.44946,42.33038,68.17725,107.6855,150.3689,30.40942,47.08472,78.95605,110.1222,148.2634,19.28455,26.52246,46.76465,68.58252,93.62231,20.18958,25.39221,43.31946,63.27808,84.63318
48.662350000000004,79.69702,126.8267,179.2048,243.0444,46.23474,75.81836,125.8496,184.7477,249.7673,49.42065,81.07129,130.2664,187.8694,252.4429,45.7876,78.75366,129.9121,189.9338,267.4568,42.87183,74.81323,117.6379,176.4248,233.8118,43.77417,73.58313,117.3363,178.2903,248.427,37.55994,62.573,106.979,158.7035,218.4681,46.69312,67.68311,103.6492,140.1345,181.7671,42.24854,62.01758,93.05814,134.4648,177.9976,34.66248,57.4657,97.55969,137.5179,185.7983,23.46106,42.28622,69.98022,108.0961,150.302,29.46899,47.32568,76.89746,108.6785,150.8453,18.92139,30.06165,49.41187,68.505,92.29419,21.2428,28.323,46.76685,62.81604,88.32507
49.01636,81.07886,122.7388,180.0505,243.7056,46.28796,77.93115,125.8058,186.2144,250.8319,47.19385,83.26929,128.323,186.1973,258.7244,46.72949,80.7854,125.9741,191.1921,270.3657,43.57275,74.44849,118.2148,173.95,238.1243,40.62842,74.16113,117.2789,176.2334,253.3291,38.39221,65.67505,103.9033,156.4253,219.6096,46.50317,71.51294,99.33594,137.8909,181.804,39.86646,64.2854,93.01666,134.6816,178.9663,34.34534,58.77271,95.42493,139.7178,189.087,24.51294,42.24207,69.88,106.2758,149.0652,29.02905,49.47937,75.9917,109.7958,153.1342,18.88501,32.43347,48.35779,65.61719,92.61072,19.22607,29.95374,45.31531,62.26282,90.92737
48.48096,80.97095,122.7341,180.6401,246.2078,43.97839,77.27441,124.4603,185.9918,253.3352,46.33398,83.26855,126.8101,189.4736,256.8882,44.80762,79.30786,128.4507,194.0618,271.054,39.81055,75.46387,115.9028,176.3049,236.4187,42.88306,70.81677,117.2231,180.1549,255.8705,37.54956,63.92834,104.5342,164.2983,220.6598,50.00415,71.38525,102.7595,140.1448,185.9116,38.31348,61.95117,92.97632,133.4519,184.4216,34.15247,60.30566,97.6106,141.2074,189.7241,24.55432,43.23853,69.413570000000007,105.6528,153.3976,30.69434,49.89758,77.85559,113.3566,153.0197,17.28455,31.14734,45.828,67.8634,94.50317,22.05017,30.68176,44.92554,65.2627,89.38794
50.86768,82.43604,125.9751,178.9612,248.9768,45.98975,77.3219,125.891,184.5573,256.6097,50.05371,85.11523,132.0552,187.9985,263.2581,48.27466,81.53027,130.5647,195,272.3269,43.15112,77.42505,117.7583,174.2334,241.2571,45.54419,73.88513,124.577,179.071,259.511,40.07434,67.4187,110.6198,160.6655,224.1052,46.33813,72.59424,103.8889,142.5098,187.2397,38.42261,60.3147,94.4917,135.5652,185.5911,36.75134,60.78967,98.78748,139.5963,192.5581,20.90845,44.43567,71.44006,105.5051,158.0929,33.19775,50.67188,81.10242,112.8656,156.8859,18.28455,30.60388,46.66199,67.67615,96.05029,25.255,31.7959,47.78174,63.69678,90.8656
47.04224,81.86182,126.1163,184.3152,250.5334,45.39893,77.80469,127.4362,187.5955,257.1882,49.89355,85.12354,131.9284,189.0987,263.0139,48.222410000000004,80.76855,134.5376,201.0327,269.8645,41.22095,74.78931,117.9873,178.1768,242.6331,42.17004,76.87866,126.2344,183.7271,256.8954,36.40662,71.35828,112.7472,160.1106,223.5814,44.32373,71.72803,105.9167,144.8274,186.397,40.56274,62.35791,94.94576,138.2488,185.6208,33.61169,60.54126,97.60901,141.4823,193.4243,21.06934,43.37073,72.99438,111.3951,154.9122,31.70032,52.09082,78.25708,115.165,156.0682,17.88623,29.16467,48.85303,66.99695,97.94202,21.53894,32.11584,46.72559,63.59717,91.01599
48.58252,84.58691,126.2566,186.342,250.5502,47.61255,80.93054,131.1085,191.4862,256.9634,54.6814,86.78613,131.8025,190.2065,260.4153,50.01147,80.70225,135.5645,196.938,271.0227,44.93823,74.24902,120.6333,179.9136,242.2559,44.35791,78.94788,125.9741,186.2474,256.9567,38.52063,68.52991,110.111,166.1349,221.4867,46.22168,72.92529,105.3574,146.7017,183.9514,40.29395,66.13501,95.39661,140.3958,181.5964,35.3158,61.27942,97.72192,146.248,196.2784,21.23022,42.91174,75.49939,112.7423,155.5673,31.189330000000002,50.83459,81.88293,116.2881,156.212,16.31262,29.0791,48.28333,70.81531,98.96521,21.50415,31.04358,46.54333,65.76379,92.48132
49.8208,86.20117,126.3978,185.1929,250.5669,48.80298,83.48315,130.6556,189.5159,257.8108,53.47892,88.65479,131.6757,191.3144,261.0659,49.29688,80.63499,133.4553,197.4348,274.4702,46.82715,78.064940000000007,121.6418,179.875,241.5874,42.558839999999996,78.61267,124.9208,186.303,257.9675,41.17017,68.98975,113.7,164.8646,220.2629,47.1228,73.25366,104.7051,144.5044,185.9487,42.23071,67.08228,95.85066,139.7039,182.9031,37.91223,63.82324,99.76367,147.6567,192.9861,21.39111,42.71724,76.53076,109.4646,155.4221,31.74585,52.54333,81.68372,115.0839,156.147,19.33813,29.76599,50.82397,70.06995,98.84814,19.97461,30.43408,45.289790000000004,65.64563,88.87598
47.86841,83.00464,126.5381,183.3225,250.5834,42.58215,80.13708,126.6316,189.2157,257.3601,52.27645,87.34877,131.5498,192.4067,263.8174,48.8457,80.56727,131.3457,200.7427,273.647,43.20605,76.50342,120.9558,179.2546,243.1948,40.92859,75.96582,126.245,184.9401,255.0061,36.72278,68.87476,110.5277,163.696,221.1501,42.18921,71.23608,102.1548,143.5281,184.5107,42.40949,65.56836,96.30151,138.1799,183.9243,39.49902,64.93616,99.90701,145.2225,192.3784,21.552,42.52137,72.86316,110.4241,153.7324,31.56958,51.15686,81.18384,115.6941,154.3187,17.34448,31.37952,49.23096,69.54883,98.96692,20.66931,31.17249,47.79138,64.60559,88.71008
50.59692,81.68335,127.4868,185.3499,250.6001,46.22632,80.29944,128.8995,191.3524,260.21,51.07398,86.06102,131.7783,195.177,266.3081,46.92358,80.50049,132.3145,201.9055,276.8994,44.48438,75.44141,121.6516,184.825,247.4482,42.91724,76.7345,127.1293,184.6271,261.2789,37.47839,66.34497,111.0884,165.7098,227.6658,42.83645,68.24146,105.4739,146.6609,189.2024,42.58827,61.66577,95.39331,141.907,187.9304,38.55261,65.71826,100.0524,146.1222,196.0823,23.44238,42.32825,73.44849,112.6223,157.4456,33.45508,51.55872,82.82922,116.4243,157.6228,18.50989,31.30334,50.59351,72.48145,100.6263,19.46704,29.85327,46.92078,66.87549,91.62134
